0 0.556472355127
1 0.488632561266
2 0.432949218452
3 0.388062400818
4 0.346290063262
5 0.306039664745
6 0.26956630677
7 0.237448167652
8 0.210492538363
9 0.187099860311
10 0.166322866678
11 0.147960737944
12 0.132201522589
13 0.118767528012
14 0.107591896653
15 0.0983764024824
16 0.0894453627616
17 0.079965695329
18 0.0701898036152
19 0.0600761216879
20 0.050272435993
21 0.0410601964779
22 0.0334212239645
23 0.0276582532376
24 0.0233526141662
25 0.0198863181472
26 0.0168123998679
27 0.0141363681946
28 0.0118497095304
29 0.00991060702596
30 0.00837339744903
31 0.00716972156428
32 0.00625726161059
33 0.00555664061802
34 0.00501978165936
35 0.00460036057746
36 0.00425255408278
37 0.00396985175088
38 0.00370392628247
39 0.00348958333489
40 0.00330603966955
41 0.00315705129877
42 0.00301908052876
43 0.00290640023421
44 0.00280423677177
45 0.00270432692254
46 0.00262520032353
47 0.00255208333256
48 0.00248848156538
49 0.00243790064938
50 0.00239032452344
51 0.00234750602045
52 0.00231470352388
53 0.00228816105984
54 0.00226136819692
55 0.00223657853203
56 0.00221704727388
57 0.00220052081975
58 0.00218073917553
59 0.00216871994897
60 0.0021572015225
61 0.00214593349607
62 0.00213817108306
63 0.002129907856
64 0.00212214543601
65 0.00211363181006
66 0.00211012620479
67 0.00210436698981
68 0.00209935896797
69 0.00209435095778
70 0.00208959333831
71 0.00208458532579
72 0.00207782451645
73 0.00207456930773
74 0.00206931088469
75 0.00206405246281
76 0.00205929485848
77 0.00205078124418
78 0.00204527243623
79 0.00204076522146
80 0.00203550680657
81 0.00202974759392
82 0.00202398838126
83 0.00201998197357
84 0.00201272035018
85 0.00200646033743
86 0.00199944911408
87 0.00199694511131
88 0.00199243790121
89 0.00198567708256
90 0.00197916666744
91 0.00197465945384
92 0.00197040264029
93 0.00196489382186
94 0.00196038661175
95 0.00195487779449
96 0.00194961937726
97 0.00194461136824
98 0.00194035456283
99 0.00193509614677
