0 0.772500890361
1 0.672400507927
2 0.587591370212
3 0.519162993431
4 0.458008146286
5 0.389910412497
6 0.319650774532
7 0.259642093778
8 0.208814881709
9 0.153976584971
10 0.10429642982
11 0.0625166933735
12 0.0321857193526
13 0.0139384125628
14 0.00539797008245
15 0.00233562589106
16 0.0012280760408
17 0.000794938581789
18 0.00062188392117
19 0.000528623593402
20 0.000468193565418
21 0.000421674687467
22 0.000384949258555
23 0.000353899580659
24 0.000329527253052
25 0.000308382311293
26 0.000286458345363
27 0.000269097235287
28 0.000257523161838
29 0.000249287761981
30 0.000238826575805
31 0.000225360582182
32 0.000206552709828
33 0.000191639960524
34 0.000180511043679
35 0.000170940175303
36 0.000163817668605
37 0.000157919342746
38 0.000150462968547
39 0.00014289530518
40 0.000137998581825
41 0.000132879280136
42 0.000129651894288
43 0.000127871267614
44 0.000127203532611
45 0.000125868062605
46 0.000125645484271
47 0.000125311616769
48 0.000125311616769
49 0.000125311616769
50 0.000125200327602
51 0.000125200327602
52 0.000125200327602
53 0.000125200327602
54 0.000125200327602
55 0.000125200327602
56 0.000125200327602
57 0.000125200327602
58 0.000125200327602
59 0.000125200327602
60 0.000125200327602
61 0.000125200327602
62 0.000125200327602
63 0.000125200327602
64 0.000125200327602
65 0.000125200327602
66 0.000125200327602
67 0.000125200327602
68 0.000125200327602
69 0.000125200327602
70 0.000125200327602
71 0.000125200327602
72 0.000125200327602
73 0.000125200327602
74 0.000125200327602
75 0.000125200327602
76 0.000125200327602
77 0.000125200327602
78 0.000125200327602
79 0.000125200327602
80 0.000125200327602
81 0.000125200327602
82 0.000125200327602
83 0.000125200327602
84 0.000125200327602
85 0.000125200327602
86 0.000125200327602
87 0.000125200327602
88 0.000125200327602
89 0.000125200327602
90 0.000125200327602
91 0.000125200327602
92 0.000125200327602
93 0.000125200327602
94 0.000125200327602
95 0.000125200327602
96 0.000125200327602
97 0.000125200327602
98 0.000125200327602
99 0.000125200327602
